section,method,family,variant,domain,env,seed,backend,meta_lr,alpha_E_initial,alpha_B_initial,beta_initial,adaptive_scale_E,adaptive_scale_B,freeze_scale_E,freeze_scale_B,execution_only,bootstrap_loss,execution_meta_loss,execution_score,actor_lr,critic_lr,value_lr,classification_reasons,last_eval_step,primary_policy_id,primary_eval_step,primary_score,primary_eval_episodes,complete_1m,eval_parse_errors,run_id,rel_path,source_path,source_host,code_commit
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-large-play-v2,3,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,66.0,50,True,,amlp_s3_execonly_le_a5_alr0p002__ef766498,ablation/td3_amo/antmaze-large-play-v2/2e-3/seed_3/amlp_s3_execonly_le_a5_alr0p002__ef766498,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-lp_r2e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a1_alr0p0003,antmaze,antmaze-medium-diverse-v2,1,jax,0.0003,1.0,1.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,4.0,50,True,,ammd_s1_execonly_le_a1_alr0p0003__23639db9,ablation/td3_amo/antmaze-medium-diverse-v2/3e-4/seed_1/ammd_s1_execonly_le_a1_alr0p0003__23639db9,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a1_am-md_r3e4_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-diverse-v2,0,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,60.0,50,True,,ammd_s0_execonly_le_a5_alr0p001__014d71c4,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_0/ammd_s0_execonly_le_a5_alr0p001__014d71c4,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r1e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a1_alr0p001,antmaze,antmaze-medium-diverse-v2,1,jax,0.001,1.0,1.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,70.0,50,True,,ammd_s1_execonly_le_a1_alr0p001__8655fb45,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_1/ammd_s1_execonly_le_a1_alr0p001__8655fb45,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a1_am-md_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-diverse-v2,1,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,57.99999999999999,50,True,,ammd_s1_execonly_le_a5_alr0p001__d14eb679,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_1/ammd_s1_execonly_le_a5_alr0p001__d14eb679,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-diverse-v2,2,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,44.0,50,True,,ammd_s2_execonly_le_a5_alr0p001__df6e019d,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_2/ammd_s2_execonly_le_a5_alr0p001__df6e019d,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-diverse-v2,3,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,78.0,50,True,,ammd_s3_execonly_le_a5_alr0p001__6e7f37fd,ablation/td3_amo/antmaze-medium-diverse-v2/1e-3/seed_3/ammd_s3_execonly_le_a5_alr0p001__6e7f37fd,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r1e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-diverse-v2,0,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,32.0,50,True,,ammd_s0_execonly_le_a5_alr0p002__7cde99ab,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_0/ammd_s0_execonly_le_a5_alr0p002__7cde99ab,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a1_alr0p002,antmaze,antmaze-medium-diverse-v2,1,jax,0.002,1.0,1.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,14.000000000000002,50,True,,ammd_s1_execonly_le_a1_alr0p002__1d71fc18,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_1/ammd_s1_execonly_le_a1_alr0p002__1d71fc18,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a1_am-md_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-diverse-v2,1,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,78.0,50,True,,ammd_s1_execonly_le_a5_alr0p002__1b163b4b,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_1/ammd_s1_execonly_le_a5_alr0p002__1b163b4b,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-diverse-v2,2,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,74.0,50,True,,ammd_s2_execonly_le_a5_alr0p002__975ecc5c,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_2/ammd_s2_execonly_le_a5_alr0p002__975ecc5c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-diverse-v2,3,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,64.0,50,True,,ammd_s3_execonly_le_a5_alr0p002__1bb50529,ablation/td3_amo/antmaze-medium-diverse-v2/2e-3/seed_3/ammd_s3_execonly_le_a5_alr0p002__1bb50529,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-md_r2e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-medium-play-v2,0,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,70.0,50,True,,ammp_s0_execonly_le_a5_alr0p0003__e8223224,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_0/ammp_s0_execonly_le_a5_alr0p0003__e8223224,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-medium-play-v2,1,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,84.0,50,True,,ammp_s1_execonly_le_a5_alr0p0003__0bfef959,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_1/ammp_s1_execonly_le_a5_alr0p0003__0bfef959,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-medium-play-v2,2,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,82.0,50,True,,ammp_s2_execonly_le_a5_alr0p0003__d1e72048,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_2/ammp_s2_execonly_le_a5_alr0p0003__d1e72048,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-medium-play-v2,3,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,84.0,50,True,,ammp_s3_execonly_le_a5_alr0p0003__c42231b0,ablation/td3_amo/antmaze-medium-play-v2/3e-4/seed_3/ammp_s3_execonly_le_a5_alr0p0003__c42231b0,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r3e4_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-play-v2,0,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,78.0,50,True,,ammp_s0_execonly_le_a5_alr0p001__40a7ffa9,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_0/ammp_s0_execonly_le_a5_alr0p001__40a7ffa9,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-play-v2,1,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,80.0,50,True,,ammp_s1_execonly_le_a5_alr0p001__eeb3627c,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_1/ammp_s1_execonly_le_a5_alr0p001__eeb3627c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-play-v2,2,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,70.0,50,True,,ammp_s2_execonly_le_a5_alr0p001__af72dc33,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_2/ammp_s2_execonly_le_a5_alr0p001__af72dc33,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-medium-play-v2,3,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,78.0,50,True,,ammp_s3_execonly_le_a5_alr0p001__e69bb489,ablation/td3_amo/antmaze-medium-play-v2/1e-3/seed_3/ammp_s3_execonly_le_a5_alr0p001__e69bb489,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r1e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-play-v2,0,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,76.0,50,True,,ammp_s0_execonly_le_a5_alr0p002__c3be08f4,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_0/ammp_s0_execonly_le_a5_alr0p002__c3be08f4,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a1_alr0p002,antmaze,antmaze-medium-play-v2,1,jax,0.002,1.0,1.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,86.0,50,True,,ammp_s1_execonly_le_a1_alr0p002__cce989e9,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_1/ammp_s1_execonly_le_a1_alr0p002__cce989e9,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a1_am-mp_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-play-v2,1,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,56.00000000000001,50,True,,ammp_s1_execonly_le_a5_alr0p002__89713de9,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_1/ammp_s1_execonly_le_a5_alr0p002__89713de9,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-play-v2,2,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,70.0,50,True,,ammp_s2_execonly_le_a5_alr0p002__3c60a7ef,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_2/ammp_s2_execonly_le_a5_alr0p002__3c60a7ef,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-medium-play-v2,3,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,68.0,50,True,,ammp_s3_execonly_le_a5_alr0p002__f7b0c9a7,ablation/td3_amo/antmaze-medium-play-v2/2e-3/seed_3/ammp_s3_execonly_le_a5_alr0p002__f7b0c9a7,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-mp_r2e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-diverse-v2,0,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,98.0,50,True,,amud_s0_execonly_le_a5_alr0p0003__59fcd81e,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_0/amud_s0_execonly_le_a5_alr0p0003__59fcd81e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-diverse-v2,1,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,90.0,50,True,,amud_s1_execonly_le_a5_alr0p0003__adc0a360,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_1/amud_s1_execonly_le_a5_alr0p0003__adc0a360,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-diverse-v2,2,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,88.0,50,True,,amud_s2_execonly_le_a5_alr0p0003__2b648d32,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_2/amud_s2_execonly_le_a5_alr0p0003__2b648d32,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-diverse-v2,3,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,86.0,50,True,,amud_s3_execonly_le_a5_alr0p0003__32d663d5,ablation/td3_amo/antmaze-umaze-diverse-v2/3e-4/seed_3/amud_s3_execonly_le_a5_alr0p0003__32d663d5,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r3e4_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-umaze-diverse-v2,0,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,82.0,50,True,,amud_s0_execonly_le_a5_alr0p001__eab6a6da,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_0/amud_s0_execonly_le_a5_alr0p001__eab6a6da,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-umaze-diverse-v2,1,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,88.0,50,True,,amud_s1_execonly_le_a5_alr0p001__a028d71e,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_1/amud_s1_execonly_le_a5_alr0p001__a028d71e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-umaze-diverse-v2,2,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,54.0,50,True,,amud_s2_execonly_le_a5_alr0p001__99a21363,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_2/amud_s2_execonly_le_a5_alr0p001__99a21363,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-umaze-diverse-v2,3,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,72.0,50,True,,amud_s3_execonly_le_a5_alr0p001__4b48adc8,ablation/td3_amo/antmaze-umaze-diverse-v2/1e-3/seed_3/amud_s3_execonly_le_a5_alr0p001__4b48adc8,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r1e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-umaze-diverse-v2,0,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,86.0,50,True,,amud_s0_execonly_le_a5_alr0p002__e2a1a27c,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_0/amud_s0_execonly_le_a5_alr0p002__e2a1a27c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-umaze-diverse-v2,1,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,90.0,50,True,,amud_s1_execonly_le_a5_alr0p002__30a6e86e,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_1/amud_s1_execonly_le_a5_alr0p002__30a6e86e,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-umaze-diverse-v2,2,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,66.0,50,True,,amud_s2_execonly_le_a5_alr0p002__59dffb5c,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_2/amud_s2_execonly_le_a5_alr0p002__59dffb5c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p002,antmaze,antmaze-umaze-diverse-v2,3,jax,0.002,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,76.0,50,True,,amud_s3_execonly_le_a5_alr0p002__5d9c9e5c,ablation/td3_amo/antmaze-umaze-diverse-v2/2e-3/seed_3/amud_s3_execonly_le_a5_alr0p002__5d9c9e5c,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-ud_r2e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-v2,0,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,84.0,50,True,,amu_s0_execonly_le_a5_alr0p0003__fc454428,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_0/amu_s0_execonly_le_a5_alr0p0003__fc454428,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-v2,1,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,92.0,50,True,,amu_s1_execonly_le_a5_alr0p0003__f04be892,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_1/amu_s1_execonly_le_a5_alr0p0003__f04be892,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-v2,2,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,92.0,50,True,,amu_s2_execonly_le_a5_alr0p0003__76a1c2ef,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_2/amu_s2_execonly_le_a5_alr0p0003__76a1c2ef,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p0003,antmaze,antmaze-umaze-v2,3,jax,0.0003,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,98.0,50,True,,amu_s3_execonly_le_a5_alr0p0003__7f2f4c77,ablation/td3_amo/antmaze-umaze-v2/3e-4/seed_3/amu_s3_execonly_le_a5_alr0p0003__7f2f4c77,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r3e4_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-umaze-v2,0,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,90.0,50,True,,amu_s0_execonly_le_a5_alr0p001__08d58cfe,ablation/td3_amo/antmaze-umaze-v2/1e-3/seed_0/amu_s0_execonly_le_a5_alr0p001__08d58cfe,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r1e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-umaze-v2,1,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,84.0,50,True,,amu_s1_execonly_le_a5_alr0p001__fadbd80d,ablation/td3_amo/antmaze-umaze-v2/1e-3/seed_1/amu_s1_execonly_le_a5_alr0p001__fadbd80d,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,td3_amo,td3_amo_execonly_main,execonly_le_a5_alr0p001,antmaze,antmaze-umaze-v2,2,jax,0.001,5.0,5.0,,,,,,True,l2_rms,le,bpi,0.0003,0.0003,,execution_only,1000000,,1000000,74.0,50,True,,amu_s2_execonly_le_a5_alr0p001__7eda583f,ablation/td3_amo/antmaze-umaze-v2/1e-3/seed_2/amu_s2_execonly_le_a5_alr0p001__7eda583f,/raid/ext_csh/AMO_store/td3_amo_execonly_a51_seeds03/jobs/a5_am-u_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
